Timestamp, Frame Sequence, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
870167, 76284, 32.39241, -0.1692352, -28.12398, -0.1726074, -0.008682251, 0.9849396, 3.05629, 1, -32.5164, -1.745209, -30.06197, -0.1571503, 0.005187988, 0.9875488, 3.228989, 1
870176, 76285, 32.39159, -0.1689453, -28.12883, -0.1715088, -0.01132202, 0.9851074, 3.060333, 1, -32.53716, -1.746262, -30.06172, -0.1518555, 0.003265381, 0.9883881, 3.227005, 1
870184, 76286, 32.39076, -0.1692352, -28.13367, -0.17099, -0.01385498, 0.9851685, 3.054367, 1, -32.53984, -1.751633, -30.06136, -0.1510468, 0.002822876, 0.9885101, 3.224533, 1
870201, 76288, 32.36978, -0.2040558, -28.07991, -0.1715546, -0.01219177, 0.9850922, 3.104477, 1, -32.54518, -1.765503, -30.06096, -0.1512756, -0.0001983643, 0.9884796, 3.216766, 1
870209, 76289, 32.3616, -0.235672, -27.98424, -0.1700745, -0.01156616, 0.9853516, 3.115524, 1, -32.5452, -1.772797, -30.06017, -0.1512756, 1.525879E-05, 0.9884796, 3.216843, 1
870217, 76290, 32.35783, -0.2278748, -28.00404, -0.1699066, -0.01353455, 0.9853516, 3.068176, 1, -32.54918, -1.780106, -30.05956, -0.1511993, -0.001144409, 0.9884949, 3.213028, 1
870234, 76292, 32.3517, -0.2062988, -28.05325, -0.1699982, -0.01167297, 0.9853668, 3.068878, 1, -32.54964, -1.794861, -30.05583, -0.1513672, 0.0005645752, 0.9884644, 3.207321, 1
870242, 76293, 32.34933, -0.1925049, -28.08264, -0.1697693, -0.01074219, 0.9854126, 3.052673, 1, -32.55197, -1.805084, -30.05475, -0.1516724, 0.000793457, 0.9884186, 3.206055, 1
870251, 76294, 32.34714, -0.1802216, -28.08624, -0.168808, -0.01261902, 0.9855652, 3.044174, 1, -32.55205, -1.811203, -30.05475, -0.1526794, 0.001480103, 0.988266, 3.206436, 1
870267, 76296, 32.51573, -0.05274963, -28.24516, -0.1349945, -0.008926392, 0.990799, 2.943909, 1, -32.44231, -1.789581, -29.98703, -0.1149292, -0.01591492, 0.9932404, 3.121994, 1
870276, 76297, 32.55727, -0.02706909, -28.24805, -0.130188, -0.01600647, 0.9913483, 2.965012, 1, -32.41211, -1.772293, -29.98851, -0.1084747, -0.002807617, 0.9940948, 3.216751, 1
870284, 76298, 32.53604, -0.005996704, -28.26979, -0.1396942, -0.01933289, 0.9899902, 2.878021, 1, -32.42892, -1.762039, -29.99481, -0.1144104, -0.0005950928, 0.9934235, 3.285843, 1
870301, 76300, 32.45042, 0.2254028, -28.88196, -0.1239166, -0.03369141, 0.9917145, 2.835663, 1, -32.4726, -1.747452, -29.99086, -0.1101532, -0.005401611, 0.9938965, 3.236572, 1
870309, 76301, 32.43681, 0.2375031, -28.88925, -0.1276855, -0.03152466, 0.9913025, 2.839127, 1, -32.4879, -1.734344, -29.98653, -0.1072083, -0.01139832, 0.9941559, 3.127167, 1
870317, 76302, 32.41925, 0.2595978, -28.92857, -0.1259003, -0.02383423, 0.991745, 2.899872, 1, -32.50281, -1.723877, -29.98244, -0.103363, -0.01130676, 0.9945679, 3.203522, 1
870334, 76304, 32.39963, 0.2496643, -28.84619, -0.1304626, -0.03022766, 0.9909821, 2.90506, 1, -32.54466, -1.706268, -29.98941, -0.111084, -0.01051331, 0.9937439, 3.152557, 1
870342, 76305, 32.3974, 0.2430267, -28.81233, -0.1295471, -0.03198242, 0.9910431, 2.924408, 1, -32.56502, -1.702332, -29.99475, -0.1116638, -0.005661011, 0.9937286, 3.210251, 1
870359, 76307, 32.36354, 0.2609558, -28.76088, -0.1310883, -0.03263855, 0.9908295, 2.875046, 1, -32.60992, -1.68222, -30.00476, -0.1095123, -0.009872437, 0.993927, 3.164093, 1
870367, 76308, 32.37219, 0.06636047, -28.2002, -0.1351929, -0.015625, 0.9906921, 2.883133, 1, -32.62033, -1.679443, -30.00017, -0.1088104, -0.01707458, 0.9939117, 3.162598, 1
870376, 76309, 32.33412, 0.2497711, -28.66074, -0.1309357, -0.03257751, 0.9908447, 2.927078, 1, -32.62537, -1.678146, -30.00108, -0.1075439, -0.0135498, 0.9940948, 3.153824, 1
870384, 76310, 32.30823, 0.2902985, -28.82358, -0.1237946, -0.02987671, 0.9918518, 2.867645, 1, -32.6304, -1.676849, -30.00182, -0.1066284, -0.01004028, 0.9942474, 3.145187, 1
870401, 76312, 32.29758, 0.2936707, -28.69746, -0.128891, -0.03262329, 0.9911194, 2.934006, 1, -32.66541, -1.627228, -30.00964, -0.1152039, -0.01142883, 0.9932709, 3.09024, 1
870409, 76313, 32.28944, 0.3090668, -28.67088, -0.1268768, -0.03520203, 0.9912872, 2.826889, 1, -32.67177, -1.609573, -30.00723, -0.1107483, -0.01049805, 0.9937897, 3.086853, 1
870417, 76314, 32.28322, 0.3149414, -28.62604, -0.1329651, -0.03118896, 0.9906158, 2.884613, 1, -32.67093, -1.593933, -30.00325, -0.1162567, -0.004257202, 0.9931946, 3.204803, 1
870434, 76316, 32.28697, 0.2103424, -28.22668, -0.1403809, -0.01931763, 0.9898987, 2.920746, 1, -32.68765, -1.566635, -29.99277, -0.1105194, -0.01055908, 0.9938049, 3.121155, 1
870442, 76317, 32.25838, 0.3627319, -28.64174, -0.140213, -0.03120422, 0.989624, 2.882904, 1, -32.70108, -1.549988, -29.99477, -0.111618, -0.008575439, 0.9936981, 3.093277, 1
870451, 76318, 32.2719, 0.2394104, -28.21008, -0.1374054, -0.01911926, 0.9903259, 2.891098, 1, -32.70694, -1.545792, -29.9958, -0.1127472, -0.006164551, 0.9935913, 3.069534, 1
870467, 76320, 32.22992, 0.3751984, -28.48491, -0.1316528, -0.02864075, 0.9908752, 2.913467, 1, -32.7236, -1.515869, -30.00146, -0.113678, -0.0005493164, 0.993515, 3.01326, 1
870476, 76321, 32.23804, 0.2554779, -28.02251, -0.1439972, -0.01834106, 0.9893951, 2.984222, 1, -32.73224, -1.490631, -30.0088, -0.1124268, 0.000579834, 0.9936523, 3.06369, 1
870484, 76322, 32.2314, 0.2549438, -27.96446, -0.1413574, -0.01654053, 0.9898071, 2.945511, 1, -32.7381, -1.462921, -30.00372, -0.1095734, -0.0008544922, 0.9939728, 3.023468, 1
870501, 76324, 32.21873, 0.2841034, -27.98923, -0.1393433, -0.01252747, 0.9901581, 2.942917, 1, -32.74655, -1.42215, -30.00383, -0.1134949, 0.008102417, 0.9934998, 2.98645, 1
870509, 76325, 32.2144, 0.2985077, -28.01367, -0.1391296, -0.01393127, 0.9901733, 2.948685, 1, -32.7493, -1.402863, -30.00607, -0.1077118, 0.005722046, 0.9941559, 2.937241, 1
870517, 76326, 32.27249, 0.3520966, -28.00922, -0.115036, -0.0171814, 0.9932098, 2.943115, 1, -32.67564, -1.379196, -29.99059, -0.09005737, 0.007125854, 0.9959106, 3.012863, 1
870534, 76328, 32.46391, 0.2980652, -27.8436, -0.08491516, 1.525879E-05, 0.9963837, 2.922684, 1, -32.49088, -1.329712, -29.99625, -0.06311035, 0.0004730225, 0.9980011, 3.04837, 1
870542, 76329, 32.50305, 0.2946625, -27.8385, -0.0851593, 0.004180908, 0.9963531, 2.753204, 1, -32.47475, -1.306046, -30.00328, -0.06237793, 0.00227356, 0.9980469, 3.062531, 1
870551, 76330, 32.47226, 0.3086548, -27.82036, -0.09407043, -0.001235962, 0.9955597, 2.877029, 1, -32.48643, -1.299225, -29.99371, -0.06550598, -0.002700806, 0.9978333, 3.011963, 1
870567, 76332, 32.47226, 0.3182983, -27.83305, -0.0877533, -0.0009460449, 0.9961395, 2.893967, 1, -32.49011, -1.288071, -29.99475, -0.06008911, -0.00213623, 0.9981842, 3.054382, 1
870576, 76333, 32.47717, 0.3317566, -27.86343, -0.08822632, -0.001602173, 0.9960938, 2.884521, 1, -32.48827, -1.282364, -29.99477, -0.06044006, -0.0003204346, 0.9981689, 3.062866, 1
870584, 76334, 32.4821, 0.3452148, -27.89383, -0.08898926, -0.002182007, 0.9960175, 2.875412, 1, -32.48643, -1.276672, -29.99475, -0.06072998, 0.001525879, 0.9981384, 3.07132, 1
870601, 76336, 32.49106, 0.3452148, -27.89383, -0.09014893, -0.0003967285, 0.9959259, 2.816452, 1, -32.48389, -1.265854, -29.99475, -0.05947876, -0.0001831055, 0.9982147, 3.086594, 1
870609, 76337, 32.49173, 0.3491669, -27.88358, -0.08943176, -0.001174927, 0.9959869, 2.809067, 1, -32.48274, -1.261963, -29.99477, -0.06059265, -0.0008544922, 0.9981537, 3.088608, 1
870617, 76338, 32.49239, 0.3531036, -27.89383, -0.08868408, -0.000869751, 0.996048, 2.801285, 1, -32.4816, -1.258072, -29.99477, -0.05995178, -0.001693726, 0.9981842, 3.090439, 1
870634, 76340, 32.49654, 0.3716888, -27.96353, -0.08935547, -0.001159668, 0.9959869, 2.798416, 1, -32.4782, -1.254654, -29.99477, -0.06030273, 0.000289917, 0.9981689, 3.087204, 1
870642, 76341, 32.50009, 0.3760834, -27.97699, -0.0892334, -0.001693726, 0.9960022, 2.798706, 1, -32.47633, -1.254089, -29.99594, -0.06051636, 0.0006561279, 0.9981537, 3.089523, 1
870651, 76342, 32.50365, 0.3804779, -27.99046, -0.08911133, -0.00151062, 0.9960175, 2.799149, 1, -32.47449, -1.253525, -29.99712, -0.0607605, 0.0002746582, 0.9981384, 3.08699, 1
870667, 76344, 32.50768, 0.4029236, -28.06621, -0.08927917, -0.002655029, 0.9960022, 2.797485, 1, -32.47438, -1.251526, -29.99768, -0.06040955, -9.155273E-05, 0.9981689, 3.091293, 1
870676, 76345, 32.51201, 0.406601, -28.08395, -0.08908081, -0.002441406, 0.9960175, 2.797287, 1, -32.47318, -1.251282, -30.00272, -0.06056213, 0.0001525879, 0.9981537, 3.093109, 1
870684, 76346, 32.51227, 0.406601, -28.11606, -0.08572388, -0.0007019043, 0.9963074, 2.795502, 1, -32.47293, -1.251282, -30.0126, -0.06037903, 0.0008087158, 0.9981689, 3.099625, 1
870701, 76348, 32.53795, 0.4391632, -28.41397, -0.08746338, 0.002502441, 0.9961548, 2.794205, 1, -32.47043, -1.250534, -30.02095, -0.0585022, 0.0009765625, 0.9982758, 3.098999, 1
870709, 76349, 32.53188, 0.4121704, -28.39171, -0.08712769, -0.006652832, 0.99617, 2.777069, 1, -32.4653, -1.250534, -30.03664, -0.05734253, 0.001266479, 0.9983521, 3.091644, 1
870717, 76350, 32.52997, 0.3886566, -28.36192, -0.085495, -0.005203247, 0.9963226, 2.792297, 1, -32.46434, -1.250534, -30.03857, -0.05754089, 0.001190186, 0.9983368, 3.090225, 1
870734, 76352, 32.54353, 0.3433228, -28.43871, -0.07373047, -0.01031494, 0.9972229, 2.643173, 1, -32.46001, -1.31665, -30.16049, -0.05549622, 0.01005554, 0.9983978, 3.028137, 1
870742, 76353, 32.52603, 0.3456268, -28.48257, -0.07928467, -0.01144409, 0.9967804, 2.774963, 1, -32.45436, -1.338409, -30.15672, -0.05470276, -0.000793457, 0.9984894, 2.944122, 1
870751, 76354, 32.53304, 0.331955, -28.52609, -0.07902527, -0.01220703, 0.9967957, 2.736725, 1, -32.42705, -1.378571, -30.05905, -0.06309509, -0.004440308, 0.9979858, 2.815033, 1
870767, 76356, 32.5426, 0.2638855, -28.4893, -0.0826416, -0.01553345, 0.9964447, 2.826584, 1, -32.4348, -1.376343, -30.09625, -0.05393982, -0.01113892, 0.9984741, 2.783966, 1
870776, 76357, 32.54398, 0.2263336, -28.44991, -0.08239746, -0.02546692, 0.9962616, 2.79985, 1, -32.43633, -1.385834, -30.12268, -0.05265808, -0.006881714, 0.9985809, 2.849731, 1
870784, 76358, 32.5426, 0.1902466, -28.38017, -0.0791626, -0.01605225, 0.9967194, 2.874191, 1, -32.43831, -1.387161, -30.14719, -0.04962158, -0.004989624, 0.9987488, 2.876602, 1
870801, 76360, 32.54843, 0.08233643, -28.16765, -0.08459473, -0.02383423, 0.9961243, 2.782089, 1, -32.47849, -1.452789, -30.15477, -0.04528809, 0.0003509521, 0.9989624, 2.850098, 1
870809, 76361, 32.5443, 0.1768036, -28.63394, -0.08592224, -0.02218628, 0.996048, 2.795822, 1, -32.49931, -1.480515, -30.18576, -0.04699707, 0.00579834, 0.9988708, 2.82019, 1
870817, 76362, 32.54222, 0.2032471, -28.88231, -0.08604431, -0.01747131, 0.9961243, 2.872772, 1, -32.51933, -1.521942, -30.17278, -0.04269409, 0.004379272, 0.9990692, 2.871643, 1
870834, 76364, 32.56415, 0.1360321, -28.97887, -0.07989502, -0.02449036, 0.9964905, 2.691208, 1, -32.48383, -1.628815, -30.14438, -0.04530334, -0.004226685, 0.9989624, 2.948425, 1
870842, 76365, 32.5791, 0.00819397, -28.84315, -0.06929016, -0.01045227, 0.9975281, 2.705658, 1, -32.46713, -1.681992, -30.11298, -0.03565979, -0.008575439, 0.9993134, 3.030167, 1
870851, 76366, 32.58987, -0.06185913, -28.75163, -0.07591248, -0.02081299, 0.9968872, 2.719162, 1, -32.47704, -1.706528, -30.19717, -0.03817749, -0.01348877, 0.999176, 2.984619, 1
870867, 76368, 32.59529, -0.1006927, -29.05498, -0.06921387, -0.03282166, 0.9970551, 2.659607, 1, -32.41997, -1.828934, -30.12784, -0.0400238, -0.01335144, 0.9990997, 2.962692, 1
870876, 76369, 32.61285, -0.2489319, -28.88982, -0.07449341, -0.03877258, 0.99646, 2.924347, 1, -32.41014, -1.879944, -30.13054, -0.042099, -0.01612854, 0.9989777, 2.841644, 1
870884, 76370, 32.59911, -0.3861694, -28.73204, -0.0700531, -0.04016113, 0.9967194, 2.797852, 1, -32.4053, -1.934357, -30.1911, -0.03660583, -0.01507568, 0.9992065, 2.808258, 1
870901, 76372, 32.62177, -0.5202637, -29.30898, -0.06855774, -0.02456665, 0.9973297, 2.709686, 1, -32.43654, -2.140503, -30.27696, -0.03244019, -0.01383972, 0.9993744, 2.884842, 1
870909, 76373, 32.63248, -0.6181641, -29.4359, -0.07676697, -0.04252625, 0.9961395, 2.962891, 1, -32.45363, -2.299881, -30.28035, -0.02626038, -0.02452087, 0.9993439, 2.987671, 1
870917, 76374, 32.6143, -0.8516083, -29.45888, -0.06622314, -0.04684448, 0.9966888, 2.799072, 1, -32.43765, -2.437531, -30.24164, -0.03089905, -0.03469849, 0.9989166, 2.748322, 1
870934, 76376, 32.65529, -1.330048, -29.12581, -0.0640564, -0.05279541, 0.9965363, 2.742996, 1, -32.39455, -2.741989, -30.2979, -0.03335571, -0.03411865, 0.9988556, 2.953751, 1
870942, 76377, 32.69855, -1.511032, -29.09496, -0.06260681, -0.06187439, 0.996109, 2.768661, 1, -32.37135, -2.917709, -30.34859, -0.02235413, -0.032547, 0.9992065, 2.991394, 1
870951, 76378, 32.73837, -1.743713, -29.1069, -0.05284119, -0.04681396, 0.9974976, 2.7845, 1, -32.32092, -3.104309, -30.36978, -0.0202179, -0.03511047, 0.999176, 2.800201, 1
870967, 76380, 32.90927, -2.113617, -29.15405, -0.05596924, -0.07495117, 0.9956055, 2.774643, 1, -32.16463, -3.48764, -30.46768, -0.01924133, -0.0350647, 0.9991913, 2.963638, 1
870976, 76381, 33.19949, -1.568863, -28.97307, -0.09220886, -0.2168427, 0.9718323, 2.793686, 1, -32.07036, -3.642929, -30.48299, -0.009002686, -0.04840088, 0.9987793, 2.892746, 1
870984, 76382, 33.0842, -2.48291, -29.27663, -0.04977417, -0.05812073, 0.9970551, 2.793808, 1, -32.18196, -3.083405, -30.28552, 0.02896118, -0.215332, 0.9761047, 2.911896, 1
871001, 76384, 33.28362, -1.589966, -28.82436, -0.05235291, -0.3289642, 0.9428864, 2.692917, 1, -31.86978, -4.136307, -30.60349, -0.0003662109, -0.03794861, 0.9992676, 2.883331, 1
871009, 76385, 33.32538, -1.712494, -28.86943, -0.04478455, -0.3200226, 0.9463348, 2.744522, 0.9464819, -31.81105, -4.244019, -30.62131, 0.007904053, -0.04472351, 0.9989624, 2.752975, 0.9686943
871017, 76386, 33.32858, -2.998917, -29.44119, -0.03916931, -0.06015015, 0.997406, 2.734467, 0.9464819, -31.77609, -4.309402, -30.62929, -0.0001068115, -0.06048584, 0.9981537, 2.906006, 0.9686943
871034, 76388, 33.28677, -3.123337, -29.45187, -0.05630493, -0.07846069, 0.9953156, 2.753845, 0.8873239, -31.85088, -4.381638, -30.66821, -0.02244568, -0.06098938, 0.997879, 2.912277, 0.8839879
871042, 76389, 33.29439, -3.216949, -29.51132, -0.04742432, -0.07110596, 0.9963379, 2.755341, 0.8383145, -31.86671, -4.446716, -30.69057, -0.01148987, -0.04231262, 0.9990234, 2.842865, 0.7999995
871051, 76390, 33.22775, -3.318817, -29.5383, -0.05938721, -0.06692505, 0.9959869, 2.79837, 0.8383145, -31.90028, -4.424133, -30.68939, -0.01443481, -0.07849121, 0.9967957, 2.850037, 0.7999995
871067, 76392, 32.87494, -2.258789, -29.17877, 0, 0, 0, -1, 0.7540152, -32.30382, -3.644821, -30.45528, 0, 0, 0, -1, 0.7158151
871076, 76393, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 0.6663529, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 0.6278269
871092, 76395, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 0.5092757, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 0.4876241
871101, 76396, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 0.5092757, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 0.4876241
871109, 76397, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 0.3791806, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 0.3797124
871126, 76399, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 0.2295285, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 0.359176
871134, 76400, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 0.2295285, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 0.359176
871142, 76401, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 0.2732601, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 0.4662454
871159, 76403, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 0.3336891, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 0.608473
871167, 76404, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 0.3336891, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 0.608473
871176, 76405, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 0.4559257, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 0.7380738
871192, 76407, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 0.6608853, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 0.7811167
871201, 76408, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 0.6608853, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 0.7811167
871209, 76409, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 0.7275546, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 0.8293952
871226, 76411, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 0.7942143, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 0.8240004
871234, 76412, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 0.7942143, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 0.8240004
871242, 76413, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 0.8639118, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 0.809327
871259, 76415, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 0.6053335, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 0.6578951
871267, 76416, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 0.6053335, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 0.6578951
871276, 76417, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 0.1669767, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 0.4066958
871292, 76419, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 0.280383, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 0.3874744
871301, 76420, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 0.280383, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 0.3874744
871309, 76421, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 0, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 0
871326, 76423, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 0, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 0
871334, 76424, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 0, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 0
871342, 76425, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 0, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 0
871359, 76427, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871367, 76428, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871376, 76429, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871392, 76431, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871401, 76432, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871409, 76433, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871426, 76435, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871434, 76436, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871442, 76437, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871459, 76439, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871467, 76440, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871476, 76441, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871492, 76443, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871501, 76444, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871509, 76445, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871526, 76447, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871534, 76448, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871542, 76449, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871559, 76451, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871567, 76452, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871576, 76453, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871592, 76455, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871601, 76456, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871617, 76458, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871625, 76459, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871634, 76460, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871642, 76461, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871659, 76463, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871667, 76464, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871675, 76465, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871692, 76467, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871700, 76468, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871709, 76469, 32.6705, -2.772507, -29.39926, 0, 0, 0, -1, 1, -32.27415, -4.172806, -30.64511, 0, 0, 0, -1, 1
871725,
